page_id,file_id,file_name,file_number,swiss_bert-0b110,legal_swiss_roberta-0b561,legal_swiss_longformer-0b279,legal_xlm_longformer-0b279,xlm_swiss_bert-0b110,legal_xlm_roberta-0b561,mt0-13b
3df41570-eda4-401d-8120-53124de29e4b,1047327,CH_BGer_008_8C-758-2018_2019-01-07,8C_758/2018,,,,,,,
3fb74aa7-156e-424b-b227-4cd41dd49573,969398,CH_BGer_009_9C-285-2019_2019-08-28,9C_285/2019,,,,,,,
3edee79e-3471-4e4f-b056-377d4dbd679a,1105811,CH_BGer_005_5D-5-2019_2019-01-08,5D_5/2019,,,,,,,
3f991cab-f309-4254-8ea0-82b01356eade,1021399,CH_BGer_001_1B-66-2019_2019-02-21,1B_66/2019,,,,,,,
3f89bbfc-d9cb-4c98-bf1a-c37e1abaa030,974214,CH_BGer_002_2C-779-2018_2019-02-18,2C_779/2018,,,,,,,
3f768cad-b8bc-4f63-910d-4962227ad8e1,966941,CH_BGer_004_4A-267-2019_2019-09-05,4A_267/2019,,,,,,,
3f714f42-1720-4284-ad2a-1e2d0cc5a20b,1031275,CH_BGer_006_6B-705-2019_2019-09-05,6B_705/2019,,,,,,,
3f4fb1be-b3c9-4d5e-9f56-0da2aaf9efe5,1105255,CH_BGer_011_6B-757-2019_2019-06-27,6B_757/2019,,,,,,,
3f35211d-12e7-4322-ae29-2a765b1acc7e,1105543,CH_BGer_005_5A-474-2019_2019-06-25,5A_474/2019,,,,,,,
3f26d4b5-dde8-4774-912e-7de74483eaae,1006464,CH_BGer_001_1B-332-2019_2019-07-24,1B_332/2019,,,,,,,
3f1d1de5-b9b7-4b3f-8eb5-1bf08220d6a9,1015760,CH_BGer_002_2C-93-2018_2019-01-21,2C_93/2018,,,,,,,
3ef74f35-1132-4ee5-a33a-694b66552e06,981709,CH_BGer_002_2C-435-2017_2019-02-18,2C_435/2017,,,,,,,
3ed91cbf-8efe-46cf-8e76-e76fb7b16410,1114628,CH_BGer_001_1F-18-2019_2019-05-09,1F_18/2019,,,,,,,
3dff9e73-3e49-4eb6-8d5b-3e826320ac8a,1100494,CH_BGer_001_1C-521-2019_2019-10-15,1C_521/2019,,,,,,,
3eca935d-a4cc-4d04-be7b-34fdfc9046cd,1031152,CH_BGer_001_1C-98-2019_2019-05-03,1C_98/2019,,,,,,,
3eb0b50c-4e3d-4bc6-bffb-7fdbd0643e9d,1005440,CH_BGer_009_9C-21-2019_2019-04-10,9C_21/2019,,,,,,,
3e9e9eb3-ccb6-4b85-8e40-c35ef78ad52a,1092348,CH_BGer_005_5A-279-2019_2019-07-30,5A_279/2019,,,,,,,
3e8211bf-3adc-4773-85da-b261f0b86c3e,1113376,CH_BGer_001_1B-385-2019_2019-08-27,1B_385/2019,,,,,,,
3e79f5b7-d5fc-4bb4-9474-a35795bdb2fc,1075126,CH_BGer_004_4A-421-2019_2019-10-04,4A_421/2019,,,,,,,
3e6fc2c2-d75d-4c8d-b731-99ade0b7693b,1052487,CH_BGer_001_1C-411-2018_2019-10-28,1C_411/2018,,,,,,,
3e5e2924-163e-4213-a27c-8643d859d750,1017868,CH_BGer_002_2C-660-2018_2019-04-05,2C_660/2018,,,,,,,
3e52af99-b610-499a-a5b1-cbf16774bcd8,1046040,CH_BGer_009_9C-763-2018_2019-07-16,9C_763/2018,,,,,,,
3e3ee804-2a45-47df-b625-89db47aaf15e,996398,CH_BGer_001_1C-135-2019_2019-09-04,1C_135/2019,,,,,,,
4476690d-3cd5-49a4-a8e7-eea7bca37ee1,995749,CH_BGer_008_8F-6-2019_2019-05-15,8F_6/2019,,,,,,,
449f68a1-1431-4bda-8ab3-c5228325b0e4,1114692,CH_BGer_009_9C-378-2019_2019-07-09,9C_378/2019,,,,,,,
3c4188cb-684e-4e74-9de7-d8c00785f5fd,1025667,CH_BGer_005_5A-196-2019_2019-03-12,5A_196/2019,,,,,,,
44c6af6a-39e1-4ba3-90a0-3368e31e4243,1042168,CH_BGer_005_5A-1000-2018_2019-05-03,5A_1000/2018,,,,,,,
4b47f0d5-8f0b-4a14-9f7e-20c7b01585d4,1042146,CH_BGer_004_4A-626-2018_2019-04-17,4A_626/2018,,,,,,,
4b427306-5d35-4a48-9b41-9fe22f486de3,1054461,CH_BGer_004_4A-166-2018_2019-03-20,4A_166/2018,,,,,,,
4b412f4d-46cf-43aa-96e7-53bb4e60a0e6,1056525,CH_BGer_005_5A-618-2019_2019-09-23,5A_618/2019,,,,,,,
4b3cdceb-3828-43d0-9059-d814ad770a87,1077409,CH_BGer_002_2C-470-2019_2019-07-22,2C_470/2019,,,,,,,
4b24a615-d3ad-47e2-adcb-41247f2b5330,1010241,CH_BGer_005_5A-972-2018_2019-02-05,5A_972/2018,,,,,,,
4b17329c-3b9b-4230-b49e-077a9c983d71,997541,CH_BGer_006_6B-1132-2018_2019-01-16,6B_1132/2018,,,,,,,
4b060f47-9903-4f85-aa0f-e6ecbf352a8b,1051639,CH_BGer_011_6B-350-2019_2019-05-29,6B_350/2019,,,,,,,
4afbe076-5e46-4905-8b0d-f3b53db8918b,1007150,CH_BGer_006_6B-87-2019_2019-03-20,6B_87/2019,,,,,,,
4ae2d8fb-b280-4d0d-ac26-dce2fcd19aa0,1040058,CH_BGer_001_1C-82-2019_2019-05-01,1C_82/2019,,,,,,,
4ade8577-6026-4317-bcf2-966a5b959b3e,1056286,CH_BGer_005_5A-1023-2018_2019-07-08,5A_1023/2018,,,,,,,
4adbe639-0d38-46fc-b743-0d739f8a2530,984637,CH_BGer_001_1C-472-2018_2019-03-25,1C_472/2018,,,,,,,
4ad73867-45c8-4ae1-aa31-644c91036f42,1078963,CH_BGer_002_2C-127-2019_2019-11-15,2C_127/2019,,,,,,,
4ac0e645-2ff3-4523-b8a7-733af2288e06,1103997,CH_BGer_008_8C-530-2019_2019-11-20,8C_530/2019,,,,,,,
4aa33061-d68b-41d4-b501-7d2682c34050,1100192,CH_BGer_008_8C-717-2018_2019-03-22,8C_717/2018,,,,,,,
4a9c1093-b7e2-4586-9b71-fb2b212c7894,1056838,CH_BGer_001_1C-125-2018_2019-05-08,1C_125/2018,,,,,,,
4a991e6b-b2ac-4390-999f-c1d09eadac52,1013783,CH_BGer_009_9C-477-2019_2019-10-30,9C_477/2019,,,,,,,
4a805b1e-37bf-47a0-8bd8-a8d6a15a6504,1098195,CH_BGer_005_5A-933-2018_2019-02-01,5A_933/2018,,,,,,,
4a604e4f-5c09-4975-b573-652eae625ff5,967564,CH_BGer_011_6B-453-2019_2019-10-03,6B_453/2019,,,,,,,
4a3c0240-c8f1-437e-ad68-3f7a0ea4b84b,1094812,CH_BGer_011_6B-1205-2019_2019-10-31,6B_1205/2019,,,,,,,
4a39df1f-3e54-4113-9f50-db37377b5449,963708,CH_BGer_002_2C-598-2019_2019-06-24,2C_598/2019,,,,,,,
49ddc087-98de-4b83-8fbe-37a6cb687eff,1074514,CH_BGer_011_6B-523-2019_2019-06-04,6B_523/2019,,,,,,,
4b51d0f4-ae6e-424a-9563-996d03248fae,989907,CH_BGer_008_8C-292-2019_2019-08-27,8C_292/2019,,,,,,,
4b776c57-c838-47a4-b28b-ca6338f946ac,1087078,CH_BGer_009_9C-57-2019_2019-03-07,9C_57/2019,,,,,,,
4b9f8bac-1aa8-4758-a627-21d577263c39,999361,CH_BGer_009_9C-883-2018_2019-06-13,9C_883/2018,,,,,,,
4cccd5a9-6480-4cb3-af4a-45c9bb5a3456,1095687,CH_BGer_005_5D-183-2019_2019-09-25,5D_183/2019,,,,,,,
4d5f84bb-7637-4bc3-a73e-0b9ee9dc8006,1038432,CH_BGer_001_1B-347-2018_2019-01-10,1B_347/2018,,,,,,,
4d2f3e66-da36-470b-b144-29d4259c73d6,951864,CH_BGer_001_1B-325-2019_2019-07-18,1B_325/2019,,,,,,,
4d1ba16f-5247-424a-b3e6-b37c97847052,1071646,CH_BGer_001_1C-451-2019_2019-09-06,1C_451/2019,,,,,,,
4d17b2bb-1547-44e6-a7c4-2bb83d99590f,1052524,CH_BGer_008_8C-794-2018_2019-02-15,8C_794/2018,,,,,,,
4d08511d-d26f-4486-8d0e-929b61d13cd3,1086934,CH_BGer_006_6B-90-2019_2019-08-07,6B_90/2019,,,,,,,
4ceaf12e-6cb0-40b3-815d-219f50a3d9fa,976334,CH_BGer_005_5A-237-2019_2019-05-09,5A_237/2019,,,,,,,
4cdfbd24-09c0-4cd2-96bb-7dfcac6b9964,1074585,CH_BGer_002_2C-265-2019_2019-09-11,2C_265/2019,,,,,,,
4cdb1c33-1fba-45e7-b027-65cffe2aee90,1036135,CH_BGer_009_9C-40-2019_2019-02-07,9C_40/2019,,,,,,,
4cce29f8-5fc7-4377-8f24-809a25fabe19,1078303,CH_BGer_006_6B-522-2019_2019-05-20,6B_522/2019,,,,,,,
4cc2aca2-edb9-4c92-8081-a5716208162e,1020305,CH_BGer_008_8C-33-2019_2019-02-13,8C_33/2019,,,,,,,
4bc46e05-b307-4ec4-ba2c-8d18c9145392,1049959,CH_BGer_001_1F-16-2019_2019-04-25,1F_16/2019,,,,,,,
4cbc9824-4e78-476d-962d-1a8298de0230,1034056,CH_BGer_011_6B-938-2019_2019-11-18,6B_938/2019,,,,,,,
4cb68680-4045-4fa8-a096-9efd6d9ce0a2,1055238,CH_BGer_004_4A-451-2018_2019-02-13,4A_451/2018,,,,,,,
4c895f95-6ab9-4081-8068-b11b1b478b40,1008045,CH_BGer_002_2C-954-2019_2019-11-18,2C_954/2019,,,,,,,
4c87595a-39a0-48a1-a743-120fa597b367,978317,CH_BGer_001_1B-143-2019_2019-04-23,1B_143/2019,,,,,,,
4c8639cb-4458-4ca1-a690-6473928b9a97,1083136,CH_BGer_005_5A-166-2019_2019-08-12,5A_166/2019,,,,,,,
4c746603-46b1-4325-b519-ac663e6ca3eb,965917,CH_BGer_001_1B-591-2019_2019-12-13,1B_591/2019,,,,,,,
4c5e4422-d261-4a30-9125-845726fd6a52,1028939,CH_BGer_008_8C-668-2018_2019-02-13,8C_668/2018,,,,,,,
4c54e24c-af32-4936-8760-b6f2d1e8fbd4,1070137,CH_BGer_011_6B-422-2018_2019-02-22,6B_422/2018,,,,,,,
4c3d743a-6a84-452d-8846-7f8a3eb14e03,961806,CH_BGer_004_4A-215-2019_2019-10-07,4A_215/2019,,,,,,,
49d80e11-14f0-4431-8862-63c2a7a4fb1a,1052183,CH_BGer_008_8C-53-2019_2019-05-09,8C_53/2019,,,,,,,
49d37436-71ba-4c68-b1af-abf4e9605f1e,974434,CH_BGer_008_8C-267-2019_2019-10-30,8C_267/2019,,,,,,,
49cba760-5a57-4528-a780-c5afb9cdbedc,1001595,CH_BGer_005_5D-93-2019_2019-05-21,5D_93/2019,,,,,,,
45b99a8c-28b7-4511-9a17-0eb6908acb7f,1075392,CH_BGer_004_4D-1-2019_2019-01-25,4D_1/2019,,,,,,,
46c0415f-e78a-4778-88a2-8aab8dfa75d5,999517,CH_BGer_008_8C-92-2019_2019-04-10,8C_92/2019,,,,,,,
46b8ba21-dc1a-492c-a994-51f4c1bde605,955616,CH_BGer_002_2D-55-2018_2019-02-14,2D_55/2018,,,,,,,
46479a03-b5ef-4e8e-90cd-4bf862ee157c,1102819,CH_BGer_005_5D-12-2019_2019-02-01,5D_12/2019,,,,,,,
461dae72-ad8a-43d5-8895-6db4aca23f89,989299,CH_BGer_005_5A-373-2018_2019-04-08,5A_373/2018,,,,,,,
46196b07-87e3-4fe4-b3ad-c7f78c69526c,1079254,CH_BGer_008_8C-208-2019_2019-11-26,8C_208/2019,,,,,,,
4603c433-c24e-47c1-99da-e11424713c8f,1075511,CH_BGer_005_5A-358-2019_2019-10-07,5A_358/2019,,,,,,,
45f8548f-c248-4bdb-8d93-f251e78ce752,1019662,CH_BGer_005_5A-569-2019_2019-10-17,5A_569/2019,,,,,,,
45e90646-4ac8-4fd0-b6ef-65e3a07c7b1b,1105533,CH_BGer_002_2C-261-2019_2019-08-15,2C_261/2019,,,,,,,
45c6e2ac-ac72-4beb-bf60-24d353598794,1028831,CH_BGer_011_6B-781-2019_2019-11-20,6B_781/2019,,,,,,,
45972ec0-8e8c-42ea-946e-803498a8c55f,1063915,CH_BGer_004_4D-12-2019_2019-06-12,4D_12/2019,,,,,,,
46ee7608-ad77-48c6-a501-440cb2684383,1010276,CH_BGer_008_8C-482-2019_2019-09-03,8C_482/2019,,,,,,,
4585bc8a-6e1c-481b-85cf-036822a20a1f,1081619,CH_BGer_004_4D-38-2019_2019-10-04,4D_38/2019,,,,,,,
455e4fa8-2039-4ce8-b7ce-4e616b119079,1113794,CH_BGer_009_9C-838-2018_2019-02-14,9C_838/2018,,,,,,,
452e4372-6387-4341-9011-716ee64fdd71,989681,CH_BGer_001_1B-415-2019_2019-11-28,1B_415/2019,,,,,,,
4528d3e2-a34d-4e6d-8f87-2f776a3c9a72,966102,CH_BGer_001_1B-183-2019_2019-04-18,1B_183/2019,,,,,,,
451211af-cb63-4e43-a5d5-6d825cce87cc,969301,CH_BGer_008_8C-483-2019_2019-09-16,8C_483/2019,,,,,,,
4504a8f8-ed70-456f-8dd9-d7452285b0f4,1039472,CH_BGer_011_6B-1382-2019_2019-12-04,6B_1382/2019,,,,,,,
44fdefac-a38b-4171-8f99-79c8a9fa8249,1028220,CH_BGer_002_2C-184-2019_2019-09-25,2C_184/2019,,,,,,,
44f3644b-4968-4f07-a0d1-0f4f89d7df83,963847,CH_BGer_004_4D-63-2018_2019-01-07,4D_63/2018,,,,,,,
44f06e69-3037-44b8-bdd6-e703b8d2d6a5,1109537,CH_BGer_008_8C-183-2019_2019-03-14,8C_183/2019,,,,,,,
46ea4f4d-f12c-46f4-a0e6-67f8d8f430d0,1068830,CH_BGer_001_1C-433-2019_2019-09-02,1C_433/2019,,,,,,,
46f4d8ef-c663-4e80-96eb-6a5f65fdb30c,1038316,CH_BGer_009_9C-475-2019_2019-11-15,9C_475/2019,,,,,,,
49be75fb-079c-4c3a-86eb-539d02316cce,1072624,CH_BGer_005_5A-192-2019_2019-03-08,5A_192/2019,,,,,,,
486a751f-d712-4d9d-a35f-cd218e866b81,968834,CH_BGer_001_1B-403-2019_2019-08-20,1B_403/2019,,,,,,,
4996bbe0-9cef-4dba-8adb-95cf7baf560b,1013785,CH_BGer_006_6B-1118-2018_2019-01-21,6B_1118/2018,,,,,,,
4991c64f-30f1-4eec-b28f-6fdd0e8ce297,992540,CH_BGer_006_6B-1085-2018_2019-02-20,6B_1085/2018,,,,,,,
496b8d60-b891-48e5-a1e8-febdf6b4fc1d,1009482,CH_BGer_002_2C-122-2019_2019-06-06,2C_122/2019,,,,,,,
48f7c1b6-a288-405b-9df1-c01eab920ff2,1030056,CH_BGer_011_6B-937-2018_2019-02-11,6B_937/2018,,,,,,,
48f09761-35b9-42a6-989e-81a616572b66,956267,CH_BGer_005_5A-64-2019_2019-01-24,5A_64/2019,,,,,,,
48dcf318-c625-497f-ae1d-1fe6a280b34e,1043170,CH_BGer_005_5A-329-2019_2019-10-25,5A_329/2019,,,,,,,
48d3553d-63bd-49e2-8ada-1f850a29254c,1031154,CH_BGer_006_6F-3-2019_2019-02-20,6F_3/2019,,,,,,,
48a1b058-fd73-4ffc-9f63-ad75d7f8e4ec,955143,CH_BGer_011_6B-465-2018_2019-02-13,6B_465/2018,,,,,,,
489de310-7bd7-4bd5-9b09-f68d6e75383c,1034793,CH_BGer_009_9C-394-2019_2019-08-27,9C_394/2019,,,,,,,
4833aa8b-0671-48ad-9866-92fec759c427,1060331,CH_BGer_002_2C-549-2018_2019-01-30,2C_549/2018,,,,,,,
4730813d-b89a-4fba-9385-4e38fcf844a5,983053,CH_BGer_008_8C-690-2019_2019-10-23,8C_690/2019,,,,,,,
4830e29e-5ff2-455f-8512-9cf88e5e3fbf,1005216,CH_BGer_005_5A-242-2019_2019-09-27,5A_242/2019,,,,,,,
0016f402-1814-4374-8a5c-429d6f678e3c,1040560,CH_BGer_006_6B-1215-2019_2019-11-13,6B_1215/2019,,,,,,,
47ee4cbd-bf4e-476f-948a-7e647c9a3230,1052479,CH_BGer_006_6B-1170-2018_2019-04-12,6B_1170/2018,,,,,,,
47d4a6c6-d126-4f87-bc01-f751ceaed2ae,1080910,CH_BGer_005_5A-519-2018_2019-05-01,5A_519/2018,,,,,,,
47d2c78f-7e6c-4110-8a21-b65f068fe296,1103936,CH_BGer_002_2C-819-2019_2019-10-01,2C_819/2019,,,,,,,
47ca46df-a828-4be2-98fd-c99fb2b8ef1f,1062808,CH_BGer_008_8C-116-2019_2019-02-26,8C_116/2019,,,,,,,
47a4e559-a2ad-4a01-873e-7e1423aa542f,1063671,CH_BGer_005_5A-108-2019_2019-02-06,5A_108/2019,,,,,,,
47a27cf3-a453-424d-bc91-836e432410e4,1064611,CH_BGer_011_6B-1197-2018_2019-01-11,6B_1197/2018,,,,,,,
47393b24-6c81-4d85-a1a4-6fc0b8f8d67f,1085390,CH_BGer_004_4A-104-2019_2019-05-22,4A_104/2019,,,,,,,
3c5d1240-75e6-45da-8312-5a66c16113b7,1099979,CH_BGer_004_4A-661-2018_2019-03-04,4A_661/2018,,,,,,,
3c0be9d4-f47f-4ec2-a1be-a12b32251992,962272,CH_BGer_011_6B-1094-2017_2019-06-11,6B_1094/2017,,,,,,,
27265b28-a3f5-449b-96f0-05cd93d480f5,1046307,CH_BGer_011_6B-273-2019_2019-10-09,6B_273/2019,,,,,,,
309c7ee6-b544-45d9-b740-20e9eea52dce,1073115,CH_BGer_008_8C-142-2019_2019-07-04,8C_142/2019,,,,,,,
2d319251-ebc4-4a4e-89fb-b2ff4ec5e16a,1038664,CH_BGer_011_6B-233-2019_2019-08-15,6B_233/2019,,,,,,,
2d1f51bb-c164-4d26-b9b4-4da9b3b17be5,1099906,CH_BGer_009_9C-11-2019_2019-07-16,9C_11/2019,,,,,,,
2d1961fa-80cc-4293-92a4-3b9625cc3bef,1042677,CH_BGer_009_9C-559-2019_2019-12-09,9C_559/2019,,,,,,,
2d119e72-70b6-47a7-b947-a76fbcc0941a,1103738,CH_BGer_009_9C-193-2019_2019-06-04,9C_193/2019,,,,,,,
2d103817-5ef2-448a-93fd-d42350980c40,1076358,CH_BGer_009_9C-495-2019_2019-10-31,9C_495/2019,,,,,,,
2d048e03-befc-4603-a8e8-659f36c5dd3c,1075833,CH_BGer_009_9C-250-2019_2019-08-13,9C_250/2019,,,,,,,
2ce9d8c5-1a52-4329-a65f-97fe917abd62,1038948,CH_BGer_005_5A-578-2019_2019-11-13,5A_578/2019,,,,,,,
2cdf3141-02bc-47d4-88de-746219191bbf,1110142,CH_BGer_008_8C-401-2018_2019-05-16,8C_401/2018,,,,,,,
2cd6cab1-3ea5-4f91-8b13-cbb5898a5240,1056965,CH_BGer_001_1B-393-2019_2019-08-14,1B_393/2019,,,,,,,
2cc9e708-3a94-4164-baa0-175b26747b5a,951861,CH_BGer_001_1B-57-2019_2019-11-06,1B_57/2019,,,,,,,
2c8a14f3-6b85-4167-9604-14011e9c5eda,1002324,CH_BGer_004_4F-5-2019_2019-07-04,4F_5/2019,,,,,,,
2c6c7d53-408a-4003-986e-eac1ad901bf5,1098453,CH_BGer_009_9C-633-2019_2019-10-01,9C_633/2019,,,,,,,
2c6881d3-4276-4edb-b01c-bbe4ed2ff632,950471,CH_BGer_005_5A-804-2018_2019-01-18,5A_804/2018,,,,,,,
2c52c02f-a0e5-4a7b-9d21-b2a9673475c6,1031450,CH_BGer_002_2D-34-2019_2019-08-21,2D_34/2019,,,,,,,
2c467e5a-0c8c-4dc8-854b-82da5141cfad,1031733,CH_BGer_009_9C-357-2019_2019-12-17,9C_357/2019,,,,,,,
2c40625a-f6c7-40a8-aa59-1f4aeb8ddd62,1067309,CH_BGer_008_8C-835-2018_2019-04-23,8C_835/2018,,,,,,,
2c2eacdb-b76e-4153-a5d0-69335960ea14,1008942,CH_BGer_008_8C-375-2019_2019-09-04,8C_375/2019,,,,,,,
2c032d9c-480b-4d7f-a33c-1f1dec33e0b8,954709,CH_BGer_001_1B-151-2019_2019-04-10,1B_151/2019,,,,,,,
2bbb8bf2-b6fd-4096-9e68-b27d1005daaa,987015,CH_BGer_008_8C-72-2019_2019-06-11,8C_72/2019,,,,,,,
2bb0985d-9f32-49ab-8dd1-b0f323a9290e,1075757,CH_BGer_002_2C-502-2019_2019-10-30,2C_502/2019,,,,,,,
2b9eea4e-7343-4f33-b87c-9e0212e4c63b,1024311,CH_BGer_009_9C-96-2019_2019-07-02,9C_96/2019,,,,,,,
2d484a76-9780-42c1-9615-52d61032c317,1037018,CH_BGer_005_5A-429-2019_2019-05-28,5A_429/2019,,,,,,,
2d674228-1269-4b35-8a90-74125af22617,1113420,CH_BGer_009_9C-304-2019_2019-08-27,9C_304/2019,,,,,,,
2d9ee6f2-b7e9-472a-8392-4811e0b9e7a1,1065747,CH_BGer_002_2C-294-2019_2019-04-04,2C_294/2019,,,,,,,
2f2f2307-9c5b-4630-b48d-7d8b8a045dfe,1081344,CH_BGer_008_8C-833-2018_2019-05-23,8C_833/2018,,,,,,,
302af661-9ee6-4d00-8a91-7cfe775d343d,1056135,CH_BGer_011_6B-666-2019_2019-09-04,6B_666/2019,,,,,,,
30042253-927c-4af2-8928-5679530f4f4c,1067648,CH_BGer_001_1B-166-2019_2019-04-23,1B_166/2019,,,,,,,
2ffeb3c8-1650-47ae-b6fe-3da6f474bf60,1069640,CH_BGer_008_8C-764-2018_2019-02-26,8C_764/2018,,,,,,,
2ffb4000-a527-461e-8d4e-9bf05ac9d5cb,975082,CH_BGer_008_8F-1-2019_2019-07-17,8F_1/2019,,,,,,,
2feb30e9-04d0-422d-8273-a240f1632116,1101419,CH_BGer_005_5A-772-2019_2019-11-11,5A_772/2019,,,,,,,
2fc2c55d-5848-4e9e-b631-7d9418b6b9fb,1055823,CH_BGer_004_4A-332-2019_2019-11-13,4A_332/2019,,,,,,,
2f92c035-21f3-428d-9b40-41c6b14c5198,1013839,CH_BGer_009_9C-324-2018_2019-05-29,9C_324/2018,,,,,,,
2f8caff8-241d-4abd-a6d5-09accb3ffab1,1105451,CH_BGer_001_1B-424-2019_2019-10-30,1B_424/2019,,,,,,,
2f7ee664-b17d-499a-99b4-dbd4731e60f7,1110791,CH_BGer_009_9C-607-2019_2019-10-16,9C_607/2019,,,,,,,
2edc2936-cc0e-410d-a874-21292f779f5d,1037929,CH_BGer_009_9C-831-2018_2019-02-12,9C_831/2018,,,,,,,
2da090a0-54e5-4160-a8b1-ec1319df6d2f,959883,CH_BGer_009_9C-471-2019_2019-10-30,9C_471/2019,,,,,,,
2ed2f6e4-fccd-4c19-994d-da42c658573f,953102,CH_BGer_006_6B-776-2019_2019-11-20,6B_776/2019,,,,,,,
2e981015-43dc-4ef0-91bb-8ff2e6c7f337,1082420,CH_BGer_005_5A-245-2019_2019-07-01,5A_245/2019,,,,,,,
2e7ad745-a2df-4bce-a346-0e6975ec9eb4,993883,CH_BGer_008_8C-349-2019_2019-06-06,8C_349/2019,,,,,,,
2e4f3d60-473c-4933-afc4-cb6954a314a6,974721,CH_BGer_009_9C-421-2019_2019-06-24,9C_421/2019,,,,,,,
2e418f73-7935-4cb2-a202-894078b1a987,1099529,CH_BGer_011_6B-1263-2018_2019-01-28,6B_1263/2018,,,,,,,
2e2977ef-989f-4c81-b9e4-36a579eb7ccd,1044971,CH_BGer_008_8C-144-2019_2019-08-06,8C_144/2019,,,,,,,
2de26740-b929-4ce2-981a-4ce9ca70b899,1104291,CH_BGer_005_5A-456-2019_2019-06-13,5A_456/2019,,,,,,,
2dce53a0-bf86-4c1b-86e9-1f35a8c7c743,1084341,CH_BGer_001_1C-475-2018_2019-03-05,1C_475/2018,,,,,,,
2db5d6fe-c782-4177-9542-78c2901dd60a,1011320,CH_BGer_011_6B-504-2019_2019-07-29,6B_504/2019,,,,,,,
2b81133c-677b-4342-89ab-4913ea8ebb6f,1064219,CH_BGer_004_4A-199-2019_2019-08-12,4A_199/2019,,,,,,,
2b6f0f4f-eb64-4f9a-ba16-7938842df730,1033836,CH_BGer_009_9C-644-2018_2019-02-27,9C_644/2018,,,,,,,
2b0c3b99-21a9-433a-8ed1-850d6471ccb6,1044839,CH_BGer_002_2C-527-2019_2019-06-14,2C_527/2019,,,,,,,
288fbb05-46b6-4b73-baf9-7e11f05ba11b,981061,CH_BGer_001_1C-31-2018_2019-01-14,1C_31/2018,,,,,,,
28f96c50-fb27-4fa8-92e9-a0cc1d37f382,1089011,CH_BGer_008_8C-763-2018_2019-07-05,8C_763/2018,,,,,,,
28ea3531-7c90-4916-a505-2e2f0fc3ddf5,1100894,CH_BGer_005_5A-208-2019_2019-12-20,5A_208/2019,,,,,,,
28da53b5-6154-4ea1-8a5b-d150f364171a,1028842,CH_BGer_008_8C-335-2018_2019-05-07,8C_335/2018,,,,,,,
28b55362-4471-4433-bbcc-1050687605a5,1040355,CH_BGer_004_4A-586-2018_2019-09-05,4A_586/2018,,,,,,,
28a8f059-d582-4081-85a8-79fc0a2f03f2,1097865,CH_BGer_011_6B-98-2018_2019-04-18,6B_98/2018,,,,,,,
28a6b7d2-c2b7-452e-8cc7-31ab51710d93,1111842,CH_BGer_008_8C-404-2019_2019-12-05,8C_404/2019,,,,,,,
289dd3a0-0dc9-40e6-9128-6e330c11dd08,1113717,CH_BGer_006_6B-1243-2018_2019-01-18,6B_1243/2018,,,,,,,
289a7a9e-23ac-43bb-a7e1-dfaf1ffd4a6f,1011865,CH_BGer_001_1B-186-2019_2019-06-24,1B_186/2019,,,,,,,
289547d3-14d8-4e46-9cf7-262879d5caf8,1001473,CH_BGer_011_6B-667-2019_2019-12-04,6B_667/2019,,,,,,,
28616615-e330-42a5-b33d-83c982d4149f,1021947,CH_BGer_008_8C-268-2019_2019-07-02,8C_268/2019,,,,,,,
293d5d74-734a-4eda-aa67-ca5ca00259df,951222,CH_BGer_008_8C-97-2019_2019-08-05,8C_97/2019,,,,,,,
28416f19-bccb-49df-b03a-7bfe7da0a7ca,1078857,CH_BGer_008_8C-594-2018_2019-04-05,8C_594/2018,,,,,,,
281d172e-9702-444f-aec2-e326781d46b3,1005433,CH_BGer_004_4A-469-2017_2019-04-08,4A_469/2017,,,,,,,
280d2f51-a8d9-4a4b-95a1-ac88e891a4d8,995927,CH_BGer_001_1C-18-2019_2019-01-28,1C_18/2019,,,,,,,
27c9b192-248a-4541-a79c-a000b2b7e221,1073192,CH_BGer_005_5A-270-2019_2019-04-02,5A_270/2019,,,,,,,
27a40b2f-8f4f-432b-b576-0abc8222d087,1079366,CH_BGer_009_9C-699-2018_2019-03-25,9C_699/2018,,,,,,,
279904e3-4393-4b48-904d-f02fa0d4a860,1004853,CH_BGer_009_9C-175-2019_2019-05-06,9C_175/2019,,,,,,,
27834878-cd24-4211-8401-8891befa95b3,1000318,CH_BGer_011_6B-1308-2018_2019-04-11,6B_1308/2018,,,,,,,
277bce12-88e9-4dda-825d-e69d559e7c3c,952200,CH_BGer_011_6B-956-2019_2019-11-19,6B_956/2019,,,,,,,
273790fe-c2f5-4a3a-ad3a-06fdd76456ed,967514,CH_BGer_002_2C-1014-2019_2019-12-23,2C_1014/2019,,,,,,,
29057608-276f-458d-b257-57d65ae0c253,986285,CH_BGer_009_9C-627-2019_2019-11-26,9C_627/2019,,,,,,,
29451137-c390-4c67-b8ae-fe7b0bfcd0d4,1107610,CH_BGer_009_9C-490-2019_2019-12-11,9C_490/2019,,,,,,,
2afcc805-7fdc-40ce-a54b-216e9de05ae9,992840,CH_BGer_008_8F-17-2019_2019-11-29,8F_17/2019,,,,,,,
2a77d882-f704-4ff5-8f5f-0a675c0a0a96,1069441,CH_BGer_008_8C-223-2019_2019-07-11,8C_223/2019,,,,,,,
